Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,TSLA,TSLA,TSLA,TSLA,TSLA,,,
2021-04-12,2021,4,12,Monday,15,2021-15,228.57,234.93,227.36,233.99,87407100,0.03686741230129442,220.10714285714286,238.46220000000002
2021-04-13,2021,4,13,Tuesday,15,2021-15,237.57,254.33,236.89,254.11,133958400,0.0859569036478478,222.49214285714285,238.25419999999997
2021-04-14,2021,4,14,Wednesday,15,2021-15,256.9,260.26,242.68,244.08,147052200,-0.03947166704647498,224.92000000000002,237.53699999999998
2021-04-15,2021,4,15,Thursday,15,2021-15,247.7,247.9,240.44,246.28,83546700,0.009040931223980753,227.2642857142857,236.64399999999998
2021-04-16,2021,4,16,Friday,15,2021-15,242.88,249.8,241.53,246.59,83938500,0.0012587029151958085,230.14642857142857,235.87779999999998
2021-04-19,2021,4,19,Monday,16,2021-16,239.87,241.8,230.6,238.21,119058600,-0.03399658468630862,232.60714285714286,234.97539999999998
2021-04-20,2021,4,20,Tuesday,16,2021-16,239.14,245.75,236.9,239.66,106827000,0.006101017267521991,234.59214285714285,234.08700000000002
2021-04-21,2021,4,21,Wednesday,16,2021-16,234.92,248.28,232.67,248.04,93646500,0.034951793439894185,236.40642857142856,233.2916
2021-04-22,2021,4,22,Thursday,16,2021-16,247.17,251.26,239.35,239.9,106770900,-0.03283069676699324,237.7864285714286,232.4266
2021-04-23,2021,4,23,Friday,16,2021-16,239.93,245.79,238.49,243.13,85110000,0.013491908213451476,238.6992857142857,231.9238
2021-04-26,2021,4,26,Monday,17,2021-17,247.0,249.77,244.2,246.07,93115500,0.012064715006025573,239.8085714285714,231.43420000000003
2021-04-27,2021,4,27,Tuesday,17,2021-17,239.32,241.33,234.45,234.91,88311000,-0.04532647907368281,240.61214285714286,230.6916
2021-04-28,2021,4,28,Wednesday,17,2021-17,232.14,236.17,231.2,231.47,66813000,-0.014672094304228334,240.865,230.0128
2021-04-29,2021,4,29,Thursday,17,2021-17,233.17,234.08,222.83,225.67,86536200,-0.02505755171974844,240.865,229.2052
2021-04-30,2021,4,30,Friday,17,2021-17,222.53,238.49,222.05,236.48,122276100,0.04791723957558203,241.04285714285714,228.68559999999997
2021-05-03,2021,5,3,Monday,18,2021-18,234.6,235.33,226.83,228.3,81129300,-0.034590632711300695,239.1992857142857,228.043
2021-05-04,2021,5,4,Tuesday,18,2021-18,226.31,227.82,219.23,224.53,89217900,-0.01649874089928205,237.80285714285714,227.77020000000002
2021-05-05,2021,5,5,Wednesday,18,2021-18,227.02,228.43,222.45,223.65,65705700,-0.003948959080373515,236.1864285714286,227.5842
2021-05-06,2021,5,6,Thursday,18,2021-18,226.92,227.01,216.67,221.18,83353800,-0.011029338520784915,234.37142857142857,227.06100000000004
2021-05-07,2021,5,7,Friday,18,2021-18,221.93,230.0,220.07,224.12,70407600,0.013307460953421169,233.36499999999998,226.9952
2021-05-10,2021,5,10,Monday,19,2021-19,221.63,221.68,209.2,209.68,94177200,-0.06444373139784076,231.22357142857143,226.68540000000002
2021-05-11,2021,5,11,Tuesday,19,2021-19,199.75,209.03,198.53,205.73,139511700,-0.018822278764288325,228.20142857142858,226.0104
2021-05-12,2021,5,12,Wednesday,19,2021-19,200.83,206.8,195.59,196.63,101470800,-0.044248212926854213,225.1107142857143,225.3668
2021-05-13,2021,5,13,Thursday,19,2021-19,200.51,202.15,186.55,190.56,132554700,-0.030853203980896415,221.3557142857143,224.8234
2021-05-14,2021,5,14,Friday,19,2021-19,194.47,197.62,190.15,196.58,100112700,0.03157303299711356,217.8207142857143,224.612
2021-05-17,2021,5,17,Monday,20,2021-20,191.85,196.58,187.07,192.28,97171200,-0.02189098294684022,214.77571428571426,224.47120000000004
2021-05-18,2021,5,18,Tuesday,20,2021-20,189.33,198.75,187.79,192.62,110491800,0.0018029458511532592,212.0007142857143,224.5702
2021-05-19,2021,5,19,Wednesday,20,2021-20,184.18,188.74,182.33,187.82,118735200,-0.02493638386588848,209.29714285714286,223.83599999999998
2021-05-20,2021,5,20,Thursday,20,2021-20,191.67,196.28,190.36,195.59,92463300,0.04138712802336375,206.37642857142856,223.29399999999998
2021-05-21,2021,5,21,Friday,20,2021-20,198.7,198.89,193.33,193.63,78091800,-0.010054917128925145,203.90000000000003,222.50260000000003
2021-05-24,2021,5,24,Monday,21,2021-21,193.87,204.83,191.22,202.15,103674300,0.0440022264046771,202.3014285714286,221.9208
2021-05-25,2021,5,25,Tuesday,21,2021-21,202.44,204.66,198.57,201.56,84017700,-0.002885668382965889,200.72357142857143,221.23239999999998
2021-05-26,2021,5,26,Wednesday,21,2021-21,202.52,208.72,200.5,206.38,85917900,0.023879957500782645,199.66642857142855,220.84740000000002
2021-05-27,2021,5,27,Thursday,21,2021-21,206.75,210.38,205.4,210.28,79111800,0.018929840154243482,198.67785714285716,220.37419999999997
2021-05-28,2021,5,28,Friday,21,2021-21,209.5,211.86,207.46,208.41,68211000,-0.008924522802159385,198.58714285714285,220.188
2021-06-01,2021,6,1,Tuesday,22,2021-22,209.27,211.27,206.85,207.97,54254700,-0.002111268599623961,198.74714285714285,219.9816
2021-06-02,2021,6,2,Wednesday,22,2021-22,206.71,207.79,199.71,201.71,69908400,-0.030100952337768105,199.10999999999999,219.54919999999998
2021-06-03,2021,6,3,Thursday,22,2021-22,200.6,201.52,190.41,190.95,90335700,-0.05334476431283097,199.13785714285714,218.9538
2021-06-04,2021,6,4,Friday,22,2021-22,193.24,200.2,192.4,199.68,72110700,0.045754470575515294,199.3592857142857,218.74560000000002
2021-06-07,2021,6,7,Monday,23,2021-23,197.28,203.33,194.29,201.71,67631100,0.010149431698305955,200.03285714285715,218.5106
2021-06-08,2021,6,8,Tuesday,23,2021-23,207.67,207.7,198.5,201.2,78160200,-0.002544921741878703,200.6457142857143,218.4098
2021-06-09,2021,6,9,Wednesday,23,2021-23,200.72,203.93,199.21,199.59,49753800,-0.007968981371759054,201.48642857142858,218.32640000000004
2021-06-10,2021,6,10,Thursday,23,2021-23,201.29,205.53,200.17,203.37,71758800,0.018938501740255687,202.04214285714286,218.1564
2021-06-11,2021,6,11,Friday,23,2021-23,203.41,204.19,200.51,203.3,48615900,-0.0003770180312155924,202.7328571428571,217.76960000000003
2021-06-14,2021,6,14,Monday,24,2021-24,204.08,208.5,203.06,205.9,61272000,0.012789221849023313,203.00071428571428,217.47600000000003
2021-06-15,2021,6,15,Tuesday,24,2021-24,205.56,205.6,199.41,199.79,53292300,-0.029675082579620482,202.8742857142857,216.8648
2021-06-16,2021,6,16,Wednesday,24,2021-24,199.18,202.83,197.83,201.62,66432300,0.009193155632698069,202.53428571428572,216.2864
2021-06-17,2021,6,17,Thursday,24,2021-24,200.63,207.16,200.45,205.53,68104200,0.019392614586788648,202.195,215.92379999999997
2021-06-18,2021,6,18,Friday,24,2021-24,204.46,209.45,203.93,207.77,73682700,0.010882243306208794,202.14928571428572,215.52059999999997
2021-06-21,2021,6,21,Monday,25,2021-25,208.16,210.46,202.96,206.94,74438100,-0.003978800587379316,202.07571428571427,215.146
2021-06-22,2021,6,22,Tuesday,25,2021-25,206.08,209.52,205.17,207.9,57476700,0.004638983624974058,202.51785714285714,214.62419999999997
2021-06-23,2021,6,23,Wednesday,25,2021-25,210.67,219.07,210.01,218.86,93297600,0.05268476618207507,204.51142857142855,213.91920000000002
2021-06-24,2021,6,24,Thursday,25,2021-25,225.0,232.54,222.54,226.61,137947200,0.035411302984154513,206.435,213.56980000000004
2021-06-25,2021,6,25,Friday,25,2021-25,229.86,231.27,222.9,223.96,97490100,-0.011694312026312215,208.02428571428572,213.1234
2021-06-28,2021,6,28,Monday,26,2021-26,223.88,231.57,223.44,229.57,64884600,0.025079265670401973,210.0507142857143,212.783
2021-06-29,2021,6,29,Tuesday,26,2021-26,228.22,229.17,225.3,226.92,52143900,-0.011557681931348984,212.00285714285718,212.55720000000002
2021-06-30,2021,6,30,Wednesday,26,2021-26,226.59,230.94,226.05,226.57,56774700,-0.0015570796861552605,213.66,212.29539999999997
2021-07-01,2021,7,1,Thursday,26,2021-26,227.97,229.33,224.27,225.97,55903500,-0.0026188230779431443,215.27928571428575,211.854
2021-07-02,2021,7,2,Friday,26,2021-26,226.33,233.33,224.42,226.3,81163500,0.0014456370513082906,216.73642857142858,211.582
2021-07-06,2021,7,6,Tuesday,27,2021-27,227.24,228.0,217.13,219.86,69853500,-0.028457809785947474,218.17000000000002,211.1166
2021-07-07,2021,7,7,Wednesday,27,2021-27,221.42,221.9,212.77,214.88,56376000,-0.02263562857139878,219.11714285714288,210.4928
2021-07-08,2021,7,8,Thursday,27,2021-27,209.46,218.14,206.82,217.6,68319900,0.012658037290573132,219.9792857142857,210.1466
2021-07-09,2021,7,9,Friday,27,2021-27,217.73,219.64,214.9,218.98,54421500,0.006341837079579804,220.78,209.8968
2021-07-12,2021,7,12,Monday,28,2021-28,220.73,229.08,220.72,228.57,77781000,0.0437628194032984,222.32500000000002,209.9548
2021-07-13,2021,7,13,Tuesday,28,2021-28,228.77,231.09,222.1,222.85,62898300,-0.0250255268170938,223.39285714285714,209.68220000000002
2021-07-14,2021,7,14,Wednesday,28,2021-28,223.58,226.2,217.61,217.79,64923600,-0.022676262535623493,223.3164285714286,209.472
2021-07-15,2021,7,15,Thursday,28,2021-28,219.46,222.05,212.63,216.87,60628800,-0.004254796226577984,222.62071428571429,209.31879999999998
2021-07-16,2021,7,16,Friday,28,2021-28,218.23,218.9,214.07,214.74,49113000,-0.009806316575730722,221.96214285714288,209.14059999999998
2021-07-19,2021,7,19,Monday,29,2021-29,209.96,215.73,207.1,215.41,63891300,0.003104482057777691,220.95071428571427,209.02519999999996
2021-07-20,2021,7,20,Tuesday,29,2021-29,217.33,220.8,213.5,220.17,46461300,0.02209778342837665,220.46857142857144,208.94619999999998
2021-07-21,2021,7,21,Wednesday,29,2021-29,219.87,221.62,216.76,218.43,41859900,-0.007888019850240235,219.88714285714286,209.1212
2021-07-22,2021,7,22,Thursday,29,2021-29,218.81,220.72,214.87,216.42,45317100,-0.009202007847976312,219.20499999999998,209.335
2021-07-23,2021,7,23,Friday,29,2021-29,215.45,216.27,212.43,214.46,43814700,-0.009056424875986235,218.35928571428573,209.6916
2021-07-26,2021,7,26,Monday,30,2021-30,216.99,222.73,215.7,219.21,76009800,0.022133069927244398,218.31285714285715,210.2646
2021-07-27,2021,7,27,Tuesday,30,2021-30,221.13,222.17,209.08,214.93,98439900,-0.01952494819687245,218.31642857142856,210.6316
