Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2024-06-28,2024,6,28,Friday,25,2024-25,54.4,55.32,53.91,54.46,14343500,0.01199467744429139,55.735,55.321999999999996
2024-07-01,2024,7,1,Monday,26,2024-26,54.59,55.34,53.31,53.62,8337900,-0.015408137440535485,55.595000000000006,55.126999999999995
2024-07-02,2024,7,2,Tuesday,26,2024-26,53.52,53.68,52.77,53.04,7143000,-0.01083395222693917,55.43142857142857,54.901399999999995
2024-07-03,2024,7,3,Wednesday,26,2024-26,53.08,53.34,52.05,52.28,5371400,-0.014255974032839402,55.214285714285715,54.663000000000004
2024-07-05,2024,7,5,Friday,26,2024-26,52.25,52.32,51.5,52.21,6275300,-0.0014108930251671703,54.924285714285716,54.444
2024-07-08,2024,7,8,Monday,27,2024-27,52.24,52.91,52.21,52.46,5908200,0.004768537458296418,54.705,54.2434
2024-07-09,2024,7,9,Tuesday,27,2024-27,51.89,53.23,51.49,53.13,8833500,0.012831829126134453,54.47642857142858,54.0644
2024-07-10,2024,7,10,Wednesday,27,2024-27,53.36,53.53,51.97,53.05,11035000,-0.0015619025026483158,54.24714285714286,53.8864
2024-07-11,2024,7,11,Thursday,27,2024-27,52.95,53.79,52.95,53.67,7529500,0.01181974973342692,54.06285714285715,53.716
2024-07-12,2024,7,12,Friday,27,2024-27,53.76,54.93,53.34,54.4,8220000,0.013571657977446305,53.90642857142858,53.5554
2024-07-15,2024,7,15,Monday,28,2024-28,54.99,55.3,53.87,54.1,6186500,-0.00559318650356877,53.70499999999999,53.599000000000004
2024-07-16,2024,7,16,Tuesday,28,2024-28,54.7,55.54,54.23,55.38,9724200,0.023691813360493308,53.68000000000001,53.6896
2024-07-17,2024,7,17,Wednesday,28,2024-28,55.21,57.18,55.1,56.8,12382500,0.02564093909757781,53.74357142857143,53.794799999999995
2024-07-18,2024,7,18,Thursday,28,2024-28,56.25,57.16,55.11,55.24,6968900,-0.027435053585547653,53.84571428571429,53.8674
2024-07-19,2024,7,19,Friday,28,2024-28,55.58,55.75,54.52,54.93,7143900,-0.0056750638386848795,53.87928571428571,53.938
2024-07-22,2024,7,22,Monday,29,2024-29,54.91,55.07,54.16,54.39,7913600,-0.009761487411835579,53.93428571428571,54.0132
